id,review,label
59,"Amid the turmoil in the heart of Thonglor. Located in Sukhumvit Soi 53, &quot;Be Your Guest Restaurant&quot; is a colorful baroque restaurant decorated in modern style. Middle East Incorporate into the Asia. The outside area is surrounded by lush greenery and has a swimming pool. &quot;Be your guest&quot; comes from the idea that customers want to feel like a host who invited their guests to eat delicious food. It will be eaten in a private sense as if it is their own home. In addition, there is a Private Chef at home or a special restaurant. Private dinner or Private Party also has a team of chefs have a love of cooking in the blood from childhood. They also have experience in making cat litter. French chef Frederic INSISIENMAY and Chef Somsak Kaewkong joined together to create the menu.It offers sophisticated French cuisine from the selection of the finest ingredients from many countries around the world. Whether it is Australian lamb or goose liver from France. We combine the finest ingredients in our home. It also invented new menu. Always interesting. The food here is unique and unique for the recommended food. Start from the start with the girls. &quot;Scottish smoked salmon salad (360 ++ baht)&quot; smoked salmon with fresh vegetables and fruits are seasonally adjusted. Tasty with cheese And make up with pink pepper. When squeezed lemon on salmon, combine with other ingredients. &quot;Australian Rack of Lamb with Morel Sauce&quot; (890 ++ Baht) &quot;If you do not like to eat lamb because of the smell, it will be quite tougher. May change when I try this dish. The special tip of the shop is to make the ribs soft and fragrant without any odor.Pour with French style mushroom sauce. Served with crushed mashed potatoes with sour taste of tomatoes and cherries. Supplemented with Cantonese Vegetables This dish is perfectly balanced with nutrition. And finally, if you talk about French food. French Ernest Soulard pan seared foie gras and mango (790 ++ baht). Well done The outside of the frame, but inside the soft tongue. Lush onion This menu is chic and laid out with mangoes, which are sweet and sour. unique Topped with balsamic vinegar to simmer Everything is mellow. This charming villa is in the heart of the city. Open for lunch from 11.00 am - 2.30 pm and Sunday Brunch from 11.30 am - 4.00 pm and dinner from 6.30 pm onwards. Closed on Mondays. Please call to reserve before you visit :)",restaurant
60,To eat more than a month. I do not know where to close. But the usual flavor.,restaurant
61,I like the course is very fresh vegetable here is a lot of variety.,restaurant
62,This is a fish ball. I think the noodles fish ball noodles. The owner will say good customer care.,restaurant
63,"Formerly a coffee shop opened about 3 years ago, then opened as a restaurant. Just opened the restaurant at the end of the year. 2012 Decorated with white vintage style. There are 2 zones, air condition and outside. Opening times are from 11.00 am to 2.00 pm and 17.00 pm - 23.00 pm. Coffee Time 07.00 - 17.00 hrs. Srinakarin turn left to Huamark. (ABAC - Rama), the shop will be located at Soi Huamark 9, opposite to Kangzen Kenko before the condo project. Huamark Food Tea Coffee: Not Coffee It is recommended to eat cold iced cocoa or hot tea because there are twining flavors. Recommended Gradient Cake: The cake is like. New York Cheesecake with Cheesecake: Fried Rice with Chili Delicious food General: Like crispy morning glory Drinks: Especially recommended for breweries, it must be hoegarrden.",restaurant
64,"I do not know what to do. This is not a day to eat. I think that Kao Chae is really cool here. The rice is soft and cold. Each one is sweet and salty. Especially the sticky sweet fish chew it. Very delicious. I also have a good. Other dishes are delicious. And there are some old desserts that are rarely seen, and the sweet, sweet, hot summer. This price is valid. Not expensive to stay in. Good value, good service staff. And one of the fast food is not a book store. And then wait by the queue only.",restaurant
65,"I like this restaurant very often, but if you like the flavor of the menu, I recommend the Somtum, crab, roasted milk, fried garlic, fried liver, sweet bitter liver, delicious all the menu I do not. But I can not escape rain. A lot of people may even have dinner at the table. Good service, smiling, friendly, I know sorry if the customer mistakes or slow food impressed me.",restaurant
66,Today was tasting. Great Otoro piece. Sushi Japanese liver fish is delicious. It&#39;s a good place to eat. Delicious food Great Eggs,restaurant
67,"This shop is trendy, I have almost all day long queue. But come in and say that it is true. The menu is 100 full menu almost all menus. The Mini Pizza Spam spaghetti with krup And dessert is a roti with vanilla ice cream. I have not eaten Suffolk. A dish of the shop because the machine is broken.",restaurant
68,"Teddy Bear is the name of a teddy bear that became a popular friend of children and adults around the world for more than 111 years, with the birth of it was born President Theodore Roosevelt to hunt bear. Unfortunately, that day there was no big bear. There will be only bear balls hurt and with pity you have refused to shoot the bear. But he refused to shoot the bear. Then, this story became the inspiration for the couple Morris and Rose Toms to make a cute bear doll. Innocent standing to commend the actions of the President This cute Teddy Bear has made a lot of people turn to play as a collector, as well as the beginning of a cozy cafe rich in dolls and the ancient name of Retro Bear CafeRetro Bear Cafe. The cafe is located on the street in front of the Soi Ladprao - Wang Hin 22 is a glass shop in front of the store with a baby bear. The big ones in various gestures. Inside the store decorated in retro style. There are corners like the old wooden house and the corner of the wall full of bear children to take pictures.It&#39;s like sitting in a big, rich house with no dolls, just Teddy Bear. But there are also tiled dolls. Zinc doll Puppet doll Cartoon Dolls from Disney and Pixar Animation Studios, dolls from games and other premium dolls, as well as antique collectibles, fans, bicycles, typewriters, etc., are still available. This shop is owned by the owner (who is lovely and very friendly). Like Teddy Bear since childhood. At first, Teddy Bear just started to collect. It became a collection. Most of Teddy Bear&#39;s are from America from Japan from Europe, from Teddy Bear, and then start to keep comic book favorites so much more. I feel like I want to have a place like a doll. I like to accumulate. Let&#39;s take a look at the collection and have a sit down to eat a cup of coffee to become a retro bear cafe this up. That said, the owner of the shop. Who came in?He will be welcomed with water. Let&#39;s have a glass of beautiful cake with the familiar we are young to shuffle. He&#39;s got biscuits, ABC letters, which are free to eat. The menu includes drinks, coffee, milk, cocoa and desserts. Cold bread is available in several flavors. Bakery will have only cake. Some days will be soft chocolate. Cocoa Powder (Cocoa Powder) is a blend of Cocoa Powder and Cocoa Powder. The top is a milk bubble sprinkled with cocoa powder. &quot;Sweet Toast&quot; with milk, butter, butter and ovaltine milk (15 baht per plate). Or a &quot;soft face&quot; with homemade chocolate sauce sprinkled with icing sugar. And cute dolls. Sit in the plate. The cake is soft, not sweet, mellow sweet. But it will be suitable for this summer. &quot;Cold Beer&quot; (45 Baht) This cupHighly clear, the mountain is topped with milk and ovaltine like lava. Surrounded by biscuits to chew. Here are the biscuits instead of because the owner does not like to eat soft bread. I have to take care of the hair ï¿½ï¿½ bang frame (that I do every step). We can choose to sit on both the ground floor and the mezzanine floor. On the mezzanine floor is a table with a low chair. At the back is a cowboy atmosphere. There is a bear on the horse. Have a drink The shop is also open to rent a place to shoot, filmed, rented, props, accessories to meet the needs of customers. There are also dolls (some of which are owned by many owners) with doll clothes. If anyone is a Teddy Bear or doll. I like to buy toys like antique collectors. I want to have a coffee shop with delicious photo and snacks. The owner is also very friendly. I&#39;m not sure if this is the right place for you.",restaurant
